ts,timestamp,symbol,session_x,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,horizon,outcome,exit_price,ambiguous,month,day_date,session_y,current_session_model,current_session_box_dir,current_session_break_out,current_session_break_out_direction,first_break_dir,first_break_true_range_only,wddrb_mid,wddrb_sigma,wddrb_rr_hi,wddrb_rr_lo,wddrb_full_high_sd,wddrb_full_low_sd,wddrb_post_high_sd,wddrb_post_low_sd,current_session_max_ext,current_session_max_ret,current_session_close_ext,range_p_confirm_long,range_p_confirm_short,first_range_candle_p_session_box_dir_up,first_range_candle_p_session_box_dir_down,first_range_candle_p_session_true,first_range_candle_p_first_break_true_range_only,first_range_candle_p_first_break_true_via_wick,seq_intraday_p_low_holds,seq_intraday_p_high_holds,seq_daycycle_p_lo_hold_24h,seq_daycycle_p_hi_hold_24h,modeldb_p_model_u,modeldb_p_model_ux,modeldb_p_model_uxp,modeldb_p_model_d,modeldb_p_model_dx,modeldb_p_model_dxp,cluster_dist_entry,year
1456705800,2016-02-28 19:30:00,ES,AR,model_forward,long,1944.5,1952.0,1961.0,7.5,16.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02,2016-02-28,AR,DXP,down,False,,,,1952.0,18.0,1961.0,1943.0,-0.3194444444444444,-0.7777777777777778,-0.3194444444444444,-0.7777777777777778,0.0,,,0.52,0.48,0.4785,0.4483,0.5,0.7327,0.6342,0.5,0.5,0.919,0.912,0.0,0.0,0.0,0.012,0.133,0.843,2.0,2016
1456709400,2016-02-28 20:30:00,ES,AS,model_forward,long,1942.5,1952.0,1961.0,9.5,18.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02,2016-02-28,AS,DXP,down,False,,Up,False,1952.0,18.0,1961.0,1943.0,-0.2777777777777778,-0.7777777777777778,-0.2777777777777778,-0.7777777777777778,0.0,,,0.2,0.8,0.6857,0.2381,0.5,0.7525,0.6656,0.5,0.5,0.892,0.989,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2016
1456725900,2016-02-29 01:05:00,ES,AS,model_forward,long,1930.25,1952.0,1961.0,21.75,30.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02,2016-02-29,AS,DXP,down,True,short,Up,False,1952.0,18.0,1961.0,1943.0,-0.2777777777777778,-1.2638888888888888,-0.2777777777777778,-1.2638888888888888,2.136363636363636,-0.5454545454545454,1.9545454545454544,0.13,0.87,0.6835,0.2405,0.5,0.75,0.6635,0.5,0.5,0.998,0.998,0.0,0.0,0.0,0.0,0.0,1.0,10.25,2016
1456733400,2016-02-29 03:10:00,ES,OR,model_forward,long,1932.5,1952.0,1961.0,19.5,28.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02,2016-02-29,OR,DXP,up,False,,Up,True,1952.0,18.0,1961.0,1943.0,-0.2777777777777778,-1.3472222222222223,-0.2777777777777778,-1.3472222222222223,0.0,,,0.56,0.44,0.5722,0.3529,0.5,0.7095,0.5829,0.5,0.5,0.998,0.998,0.0,0.0,0.0,0.179,0.179,0.464,8.0,2016
1456742400,2016-02-29 05:40:00,ES,OS,model_forward,long,1933.75,1952.0,1961.0,18.25,27.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02,2016-02-29,OS,DXP,down,True,long,Up,True,1952.0,18.0,1961.0,1943.0,-0.2777777777777778,-1.3472222222222223,-0.2777777777777778,-1.3472222222222223,1.2727272727272727,-0.0909090909090909,0.0,0.9,0.1,0.5722,0.3529,0.5,0.7095,0.5829,0.3656716417910448,0.0820895522388059,0.992,0.992,0.0,0.0,0.0,0.0,0.0,1.0,6.75,2016
1456746000,2016-02-29 06:40:00,ES,OS,wddrb_sigma_distribution,long,1938.75,1952.0,1961.0,13.25,22.25,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,1952.0,False,2016-02,2016-02-29,OS,DXP,down,True,long,Up,True,1952.0,18.0,1961.0,1943.0,-0.2777777777777778,-1.3472222222222223,-0.2777777777777778,-1.3472222222222223,1.2727272727272727,-0.4090909090909091,0.9090909090909092,0.9,0.1,0.5722,0.3529,0.5,0.7095,0.5829,0.3955223880597014,0.1119402985074626,0.992,0.992,0.0,0.0,0.0,0.0,0.0,1.0,1.75,2016
1456746000,2016-02-29 06:40:00,ES,OS,model_forward,long,1938.75,1952.0,1961.0,13.25,22.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02,2016-02-29,OS,DXP,down,True,long,Up,True,1952.0,18.0,1961.0,1943.0,-0.2777777777777778,-1.3472222222222223,-0.2777777777777778,-1.3472222222222223,1.2727272727272727,-0.4090909090909091,0.9090909090909092,0.9,0.1,0.5722,0.3529,0.5,0.7095,0.5829,0.3955223880597014,0.1119402985074626,0.992,0.992,0.0,0.0,0.0,0.0,0.0,1.0,1.75,2016
1456709400,2016-02-28 20:30:00,ES,AS,wddrb_sigma_distribution,short,1942.5,1952.0,1934.0,9.5,8.5,0.6052631578947368,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,1936.75,False,2016-02,2016-02-28,AS,DXP,down,False,,Up,False,1952.0,18.0,1961.0,1943.0,-0.2777777777777778,-0.7777777777777778,-0.2777777777777778,-0.7777777777777778,0.0,,,0.2,0.8,0.6857,0.2381,0.5,0.7525,0.6656,0.5,0.5,0.892,0.989,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2016
1454918400,2016-02-08 03:00:00,ES,OR,wddrb_sigma_distribution,short,1879.25,1885.5,1846.0,6.25,33.25,0.4,0.6,['wddrb_mid_sigma'],session,timeout,1876.75,False,2016-02,2016-02-08,OR,RC,down,False,,,,1885.5,39.5,1905.25,1865.75,-0.0253164556962025,-0.360759493670886,,,0.0,,,0.51,0.49,0.4186,0.5349,0.5,0.8974,0.814,0.5,0.5,0.998,0.998,0.3,0.0,0.0,0.2,0.15,0.0,2.0,2016
1454313900,2016-02-01 03:05:00,ES,OR,wddrb_sigma_distribution,long,1922.75,1912.625,1932.0,10.125,9.25,0.3209876543209876,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,1926.0,False,2016-02,2016-02-01,OR,DXP,down,False,,Down,True,1912.625,38.75,1932.0,1893.25,0.5258064516129032,0.2548387096774193,0.5258064516129032,0.2548387096774193,0.0,,,0.5,0.5,0.1185,0.8467,0.5,0.8881,0.7247,0.5,0.5,0.999,0.999,0.0,0.0,0.0,0.077,0.231,0.41,0.0,2016
1454313600,2016-02-01 03:00:00,ES,OR,wddrb_sigma_distribution,long,1923.5,1912.625,1932.0,10.875,8.5,0.2298850574712643,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,1926.0,False,2016-02,2016-02-01,OR,DXP,down,False,,,,1912.625,38.75,1932.0,1893.25,0.5258064516129032,0.2548387096774193,0.5258064516129032,0.2548387096774193,0.0,,,0.51,0.49,0.296,0.6533,0.5,0.8172,0.6681,0.5,0.5,0.999,0.999,0.0,0.0,0.0,0.077,0.231,0.41,0.25,2016
1457380800,2016-03-07 15:00:00,ES,RS,range_post_break_pullback,long,1989.5,1986.0,2023.0,3.5,33.5,2.9285714285714284,0.65,"['pullback_first_high', 'post_break', 'cluster_near_darkpool']",session,timeout,1999.75,False,2016-03,2016-03-07,RS,D,up,True,long,Up,True,1995.25,18.5,2004.5,1986.0,,,,,1.5185185185185186,-0.8888888888888888,-0.7037037037037037,0.82,0.18,0.6486,0.3243,0.5,0.6849,0.6081,0.51875,0.5375,0.955,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016
1457337600,2016-03-07 03:00:00,ES,OR,wddrb_sigma_distribution,long,1991.5,1995.75,2007.5,4.25,16.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03,2016-03-07,OR,RC,down,False,,,,1995.75,23.5,2007.5,1984.0,0.1170212765957446,-0.2659574468085106,,,0.0,,,0.51,0.49,0.4091,0.5455,0.5,0.9,0.8182,0.5,0.5,0.993,0.993,0.125,0.25,0.208,0.167,0.0,0.0,0.0,2016
1457337600,2016-03-07 03:00:00,ES,OR,cluster_rejection_fade,long,1991.5,1995.75,2007.5,4.25,16.0,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03,2016-03-07,OR,RC,down,False,,,,1995.75,23.5,2007.5,1984.0,0.1170212765957446,-0.2659574468085106,,,0.0,,,0.51,0.49,0.4091,0.5455,0.5,0.9,0.8182,0.5,0.5,0.993,0.993,0.125,0.25,0.208,0.167,0.0,0.0,0.0,2016
1457339700,2016-03-07 03:35:00,ES,OR,wddrb_sigma_distribution,long,1989.5,1995.75,2007.5,6.25,18.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03,2016-03-07,OR,RX,down,False,,Up,False,1995.75,23.5,2007.5,1984.0,0.1170212765957446,-0.2765957446808511,,,0.0,,,0.54,0.46,0.6737,0.2421,0.5,0.7647,0.5895,0.5,0.5,0.993,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1457339700,2016-03-07 03:35:00,ES,OR,cluster_rejection_fade,long,1989.5,1995.75,2007.5,6.25,18.0,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03,2016-03-07,OR,RX,down,False,,Up,False,1995.75,23.5,2007.5,1984.0,0.1170212765957446,-0.2765957446808511,,,0.0,,,0.54,0.46,0.6737,0.2421,0.5,0.7647,0.5895,0.5,0.5,0.993,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1457341200,2016-03-07 04:00:00,ES,OS,wddrb_sigma_distribution,long,1992.25,1995.75,2007.5,3.5,15.25,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03,2016-03-07,OS,RX,down,False,,Up,False,1995.75,23.5,2007.5,1984.0,0.1170212765957446,-0.3085106382978723,,,0.0,,,0.45,0.55,0.6737,0.2421,0.5,0.7647,0.5895,0.7645,0.653125,0.941,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2016
1457344200,2016-03-07 04:50:00,ES,OS,cluster_rejection_fade,long,1989.25,1995.75,2007.5,6.5,18.25,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03,2016-03-07,OS,RX,down,False,,Up,False,1995.75,23.5,2007.5,1984.0,0.1170212765957446,-0.3085106382978723,,,0.0,,,0.45,0.55,0.6737,0.2421,0.5,0.7647,0.5895,0.1904761904761904,0.1496598639455782,0.941,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2016
1457380800,2016-03-07 15:00:00,ES,RS,wddrb_sigma_distribution,long,1989.5,1995.25,2004.5,5.75,15.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,1995.25,False,2016-03,2016-03-07,RS,D,up,True,long,Up,True,1995.25,18.5,2004.5,1986.0,,,,,1.5185185185185186,-0.8888888888888888,-0.7037037037037037,0.82,0.18,0.6486,0.3243,0.5,0.6849,0.6081,0.51875,0.5375,0.955,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016
1457956200,2016-03-14 07:50:00,ES,OS,model_forward,long,2004.75,2013.75,2022.25,9.0,17.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2013.75,False,2016-03,2016-03-14,OS,DXP,down,True,short,Up,True,2013.75,17.0,2022.25,2005.25,0.4705882352941176,-0.5294117647058824,-0.4705882352941176,-0.5294117647058824,0.6,-0.4666666666666667,0.6,0.25,0.75,0.5722,0.3529,0.5,0.7095,0.5829,0.2666666666666666,0.2333333333333333,0.995,0.995,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2016
1457966400,2016-03-14 10:40:00,ES,RS,wddrb_sigma_distribution,short,2007.75,2005.375,1998.625,2.375,9.125,1.0,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2005.375,False,2016-03,2016-03-14,RS,DX,down,False,,Down,True,2005.375,6.75,2008.75,2002.0,,,,,0.0,,,0.64,0.36,0.1579,0.8271,0.5,0.8462,0.6692,0.5375,0.4625,0.381,0.783,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2016
1457314200,2016-03-06 20:30:00,ES,AS,wddrb_sigma_distribution,long,1992.5,1995.75,2007.5,3.25,15.0,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03,2016-03-06,AS,UX,up,True,long,Up,True,1995.75,23.5,2007.5,1984.0,0.1170212765957446,-0.2659574468085106,,,0.0,,0.6666666666666666,0.76,0.24,0.6795,0.2692,0.5,0.7532,0.6795,0.5,0.5,0.958,0.887,0.0,1.0,0.0,0.0,0.0,0.0,0.75,2016
1457314200,2016-03-06 20:30:00,ES,AS,model_forward,long,1992.5,1995.75,2007.5,3.25,15.0,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03,2016-03-06,AS,UX,up,True,long,Up,True,1995.75,23.5,2007.5,1984.0,0.1170212765957446,-0.2659574468085106,,,0.0,,0.6666666666666666,0.76,0.24,0.6795,0.2692,0.5,0.7532,0.6795,0.5,0.5,0.958,0.887,0.0,1.0,0.0,0.0,0.0,0.0,0.75,2016
1457928000,2016-03-14 00:00:00,ES,AS,model_forward,long,2008.75,2013.75,2022.25,5.0,13.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2013.75,False,2016-03,2016-03-14,AS,UXP,flat,True,short,Up,True,2013.75,17.0,2022.25,2005.25,0.4705882352941176,-0.3088235294117647,,,0.0,,3.6666666666666665,0.0,1.0,0.6346,0.272,0.5,0.75,0.6435,0.5,0.5,0.999,0.999,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2016
1457942400,2016-03-14 04:00:00,ES,OR,wddrb_sigma_distribution,long,2008.75,2013.75,2022.25,5.0,13.5,1.0,0.5,['wddrb_mid_sigma'],session,stop,2013.75,False,2016-03,2016-03-14,OR,DXP,up,False,,,,2013.75,17.0,2022.25,2005.25,0.4705882352941176,-0.4558823529411764,,,0.0,,,0.51,0.49,0.295,0.6548,0.5,0.817,0.6695,0.7769230769230769,0.9897959183673468,0.999,0.999,0.0,0.0,0.0,0.086,0.2,0.414,8.0,2016
1457915400,2016-03-13 20:30:00,ES,AR,wddrb_sigma_distribution,long,2017.0,2013.75,2022.25,3.25,5.25,0.5384615384615384,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2018.75,False,2016-03,2016-03-13,AR,UXP,flat,True,,,,2013.75,17.0,2022.25,2005.25,0.4705882352941176,0.1764705882352941,,,0.0,,,0.52,0.48,0.4258,0.4753,0.5,0.7528,0.6513,0.5,0.5,0.988,0.844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016
1457915400,2016-03-13 20:30:00,ES,AR,model_forward,long,2017.0,2013.75,2022.25,3.25,5.25,0.5384615384615384,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2018.75,False,2016-03,2016-03-13,AR,UXP,flat,True,,,,2013.75,17.0,2022.25,2005.25,0.4705882352941176,0.1764705882352941,,,0.0,,,0.52,0.48,0.4258,0.4753,0.5,0.7528,0.6513,0.5,0.5,0.988,0.844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016
1457946000,2016-03-14 05:00:00,ES,OS,wddrb_sigma_distribution,short,2008.75,2013.75,1996.75,5.0,12.0,0.5,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2006.25,False,2016-03,2016-03-14,OS,DXP,down,False,,Up,True,2013.75,17.0,2022.25,2005.25,0.4705882352941176,-0.4558823529411764,,,0.0,,,0.52,0.48,0.5722,0.3529,0.5,0.7095,0.5829,0.2612612612612612,0.1126126126126126,0.995,0.995,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2016
1459470600,2016-03-31 20:30:00,ES,AS,model_forward,short,2051.0,2059.75,2043.25,8.75,7.75,0.4285714285714285,0.65,"['model_down_bias', 'model_down_bias']",session,timeout,2047.25,False,2016-03,2016-03-31,AS,DXP,down,False,,Up,False,2054.25,11.0,2059.75,2048.75,-0.0227272727272727,-0.3863636363636363,,,0.0,,,0.6,0.4,0.6835,0.2405,0.5,0.75,0.6635,0.5,0.5,0.75,0.979,0.0,0.0,0.0,0.0,0.0,1.0,24.25,2016
1457962200,2016-03-14 09:30:00,ES,RR,wddrb_sigma_distribution,long,2007.25,2005.25,2008.0,2.0,0.75,0.375,0.6,['wddrb_mid_sigma'],session,target,2008.0,False,2016-03,2016-03-14,RR,RC,up,False,,,,2006.625,2.75,2008.0,2005.25,,,,,0.0,,,0.53,0.47,0.4231,0.4615,0.5,0.88,0.8462,0.4457831325301205,0.3253012048192771,0.208,0.206,0.2,0.0,0.0,0.2,0.2,0.0,9.5,2016
1457965800,2016-03-14 10:30:00,ES,RS,range_post_break_pullback,short,2006.25,2009.0,2005.375,2.75,0.875,0.3181818181818182,0.65,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,2005.375,False,2016-03,2016-03-14,RS,DX,down,False,,Down,True,2005.375,6.75,2008.75,2002.0,,,,,0.0,,,0.64,0.36,0.1579,0.8271,0.5,0.8462,0.6692,0.5375,0.4625,0.381,0.717,0.0,0.0,0.0,0.0,1.0,0.0,10.5,2016
1457364600,2016-03-07 10:30:00,ES,RS,wddrb_sigma_distribution,long,1993.75,1990.375,1994.75,3.375,1.0,0.2962962962962963,0.5,['wddrb_mid_sigma'],session,target,1994.75,False,2016-03,2016-03-07,RS,D,up,False,,Up,True,1990.375,8.75,1994.75,1986.0,,,,,0.0,,,0.7,0.3,0.6486,0.3243,0.5,0.6849,0.6081,0.4791666666666667,0.4791666666666667,0.735,0.485,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2016
1457344200,2016-03-07 04:50:00,ES,OS,wddrb_sigma_distribution,short,1989.25,1995.75,1972.25,6.5,17.0,0.2307692307692307,0.55,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,1987.75,False,2016-03,2016-03-07,OS,RX,down,False,,Up,False,1995.75,23.5,2007.5,1984.0,0.1170212765957446,-0.3085106382978723,,,0.0,,,0.45,0.55,0.6737,0.2421,0.5,0.7647,0.5895,0.1904761904761904,0.1496598639455782,0.941,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2016
1457946000,2016-03-14 05:00:00,ES,OS,model_forward,short,2008.75,2022.25,1996.75,13.5,12.0,0.1851851851851851,0.65,"['model_down_bias', 'model_down_bias']",session,timeout,2006.25,False,2016-03,2016-03-14,OS,DXP,down,False,,Up,True,2013.75,17.0,2022.25,2005.25,0.4705882352941176,-0.4558823529411764,,,0.0,,,0.52,0.48,0.5722,0.3529,0.5,0.7095,0.5829,0.2612612612612612,0.1126126126126126,0.995,0.995,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2016
1457919000,2016-03-13 21:30:00,ES,AS,wddrb_sigma_distribution,long,2017.5,2013.75,2022.25,3.75,4.75,0.1333333333333333,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2018.0,False,2016-03,2016-03-13,AS,UXP,flat,False,,Up,True,2013.75,17.0,2022.25,2005.25,0.4705882352941176,0.1764705882352941,,,0.0,,,0.52,0.48,0.6336,0.2727,0.5,0.7493,0.6453,0.5,0.5,0.988,0.881,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2016
1457919000,2016-03-13 21:30:00,ES,AS,model_forward,long,2017.5,2013.75,2022.25,3.75,4.75,0.1333333333333333,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2018.0,False,2016-03,2016-03-13,AS,UXP,flat,False,,Up,True,2013.75,17.0,2022.25,2005.25,0.4705882352941176,0.1764705882352941,,,0.0,,,0.52,0.48,0.6336,0.2727,0.5,0.7493,0.6453,0.5,0.5,0.988,0.881,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2016
1457998200,2016-03-14 19:30:00,ES,AR,wddrb_sigma_distribution,long,2009.25,2007.25,2015.0,2.0,5.75,0.125,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2009.5,False,2016-03,2016-03-14,AR,UXP,flat,False,,,,2008.5,13.0,2015.0,2002.0,0.1923076923076923,0.0192307692307692,,,0.0,,,0.52,0.48,0.4265,0.4746,0.5,0.7531,0.6505,0.5,0.5,0.863,0.925,0.07,0.209,0.698,0.0,0.0,0.0,7.5,2016
1457949000,2016-03-14 05:50:00,ES,OS,wddrb_sigma_distribution,short,2006.5,2013.75,1996.75,7.25,9.75,0.0344827586206896,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2006.25,False,2016-03,2016-03-14,OS,DXP,down,False,,Up,True,2013.75,17.0,2022.25,2005.25,0.4705882352941176,-0.4558823529411764,,,0.0,,,0.52,0.48,0.5722,0.3529,0.5,0.7095,0.5829,0.2927927927927928,0.1306306306306306,0.995,0.995,0.0,0.0,0.0,0.0,0.0,1.0,10.25,2016
1457949000,2016-03-14 05:50:00,ES,OS,model_forward,short,2006.5,2022.25,1996.75,15.75,9.75,0.0158730158730158,0.55,"['model_down_bias', 'model_down_bias']",session,timeout,2006.25,False,2016-03,2016-03-14,OS,DXP,down,False,,Up,True,2013.75,17.0,2022.25,2005.25,0.4705882352941176,-0.4558823529411764,,,0.0,,,0.52,0.48,0.5722,0.3529,0.5,0.7095,0.5829,0.2927927927927928,0.1306306306306306,0.995,0.995,0.0,0.0,0.0,0.0,0.0,1.0,10.25,2016
1459468800,2016-03-31 20:00:00,ES,AR,model_forward,short,2051.25,2059.75,2043.25,8.5,8.0,-0.0294117647058823,0.65,"['model_down_bias', 'model_down_bias']",session,timeout,2051.5,False,2016-03,2016-03-31,AR,DXP,down,False,,Up,False,2054.25,11.0,2059.75,2048.75,-0.0227272727272727,-0.3636363636363636,,,0.0,,,0.4,0.6,0.6835,0.2405,0.5,0.75,0.6635,0.5,0.5,0.898,0.935,0.0,0.0,0.0,0.043,0.13,0.739,24.5,2016
1459468800,2016-03-31 20:00:00,ES,AR,wddrb_sigma_distribution,short,2051.25,2054.25,2043.25,3.0,8.0,-0.0833333333333333,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2051.5,False,2016-03,2016-03-31,AR,DXP,down,False,,Up,False,2054.25,11.0,2059.75,2048.75,-0.0227272727272727,-0.3636363636363636,,,0.0,,,0.4,0.6,0.6835,0.2405,0.5,0.75,0.6635,0.5,0.5,0.898,0.935,0.0,0.0,0.0,0.043,0.13,0.739,24.5,2016
1460558700,2016-04-13 10:45:00,ES,RS,range_post_break_pullback,long,2067.0,2064.0,2077.0,3.0,10.0,3.3333333333333335,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias']",session,target,2077.0,False,2016-04,2016-04-13,RS,UXP,up,False,,Up,True,2067.25,6.5,2070.5,2064.0,,,,,0.0,,,0.67,0.33,0.8697,0.1242,0.5,0.8892,0.7538,0.8571428571428571,0.3809523809523809,0.789,0.322,0.0,0.0,1.0,0.0,0.0,0.0,23.5,2016
1460039400,2016-04-07 10:30:00,ES,RS,wddrb_sigma_distribution,short,2041.5,2045.375,2034.125,3.875,7.375,1.903225806451613,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_monthly']",session,target,2034.125,False,2016-04,2016-04-07,RS,DXP,down,False,,Up,False,2045.375,11.25,2051.0,2039.75,,,,,0.0,,,0.09,0.91,0.4926,0.4706,0.5,0.5758,0.4779,0.4284090909090909,0.5511363636363636,0.611,0.556,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2016
1460039400,2016-04-07 10:30:00,ES,RS,cluster_rejection_fade,short,2041.5,2045.375,2034.125,3.875,7.375,1.903225806451613,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_monthly']",session,target,2034.125,False,2016-04,2016-04-07,RS,DXP,down,False,,Up,False,2045.375,11.25,2051.0,2039.75,,,,,0.0,,,0.09,0.91,0.4926,0.4706,0.5,0.5758,0.4779,0.4284090909090909,0.5511363636363636,0.611,0.556,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2016
1461076800,2016-04-19 10:40:00,ES,RS,wddrb_sigma_distribution,long,2094.0,2092.0,2097.75,2.0,3.75,1.875,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2097.75,False,2016-04,2016-04-19,RS,U,up,False,,Down,False,2094.125,7.25,2097.75,2090.5,,,,,0.0,,,0.69,0.31,0.5217,0.4638,0.5,0.5,0.3676,0.5125,0.5,0.789,0.322,1.0,0.0,0.0,0.0,0.0,0.0,2.25,2016
1461076800,2016-04-19 10:40:00,ES,RS,model_forward,long,2094.0,2092.0,2097.75,2.0,3.75,1.875,0.55,"['model_up_bias', 'model_up_bias']",session,target,2097.75,False,2016-04,2016-04-19,RS,U,up,False,,Down,False,2094.125,7.25,2097.75,2090.5,,,,,0.0,,,0.69,0.31,0.5217,0.4638,0.5,0.5,0.3676,0.5125,0.5,0.789,0.322,1.0,0.0,0.0,0.0,0.0,0.0,2.25,2016
1460558700,2016-04-13 10:45:00,ES,RS,wddrb_sigma_distribution,long,2067.0,2065.0,2070.5,2.0,3.5,1.75,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2070.5,False,2016-04,2016-04-13,RS,UXP,up,False,,Up,True,2067.25,6.5,2070.5,2064.0,,,,,0.0,,,0.67,0.33,0.8697,0.1242,0.5,0.8892,0.7538,0.8571428571428571,0.3809523809523809,0.789,0.322,0.0,0.0,1.0,0.0,0.0,0.0,23.5,2016
1459517400,2016-04-01 09:30:00,ES,RR,wddrb_sigma_distribution,short,2038.25,2040.25,2035.375,2.0,2.875,1.4375,0.6,['wddrb_mid_sigma'],session,target,2035.375,False,2016-04,2016-04-01,RR,DXP,down,False,,,,2038.125,2.75,2039.5,2036.75,,,,,0.0,,,0.52,0.48,0.2592,0.7179,0.5,0.7889,0.6422,0.3021551724137931,0.4650862068965517,0.207,0.205,0.0,0.0,0.0,0.25,0.25,0.25,22.75,2016
1461578100,2016-04-25 05:55:00,ES,OS,model_forward,short,2085.0,2089.0,2068.0,4.0,17.0,1.25,0.65,"['model_down_bias', 'model_down_bias']",session,timeout,2080.0,False,2016-04,2016-04-25,OS,DXP,down,True,short,Down,True,2082.0,14.0,2089.0,2075.0,0.6785714285714286,-0.5714285714285714,0.6785714285714286,-0.5714285714285714,0.3125,-1.09375,-1.0625,0.32,0.68,0.1171,0.8462,0.5,0.8893,0.7291,0.1868131868131868,0.2087912087912088,0.973,0.973,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2016
1461591600,2016-04-25 09:40:00,ES,RR,wddrb_sigma_distribution,short,2077.5,2079.5,2075.125,2.0,2.375,1.1875,0.55,['wddrb_mid_sigma'],session,target,2075.125,False,2016-04,2016-04-25,RR,RC,down,False,,Down,True,2079.375,4.25,2081.5,2077.25,,,,,0.0,,,0.4,0.6,0.2,0.6667,0.5,0.8571,0.8,0.4404761904761904,0.3214285714285714,0.322,0.32,0.25,0.0,0.0,0.25,0.0,0.0,9.0,2016
